year,month,day,dep_time,sched_dep_time,dep_delay
2013,1,22,1252,1251,1
2013,1,22,1318,1310,8
2013,1,22,1349,1400,-11
2013,1,22,1420,1429,-9
2013,1,22,1443,1440,3
2013,1,22,1458,1500,-2
2013,1,22,1514,1415,59
2013,1,22,1541,1530,11
2013,1,22,1558,1600,-2
2013,1,22,1615,1600,15
2013,1,22,1636,1645,-9
2013,1,22,1655,1700,-5
2013,1,22,1719,1700,19
2013,1,22,1734,1630,64
2013,1,22,1747,1755,-8
2013,1,22,1809,1810,-1
2013,1,22,1833,1730,63
2013,1,22,1855,1900,-5
2013,1,22,1923,1915,8
2013,1,22,1949,1819,90
2013,1,22,2003,2015,-12
2013,1,22,2029,2035,-6
2013,1,22,2056,2045,11
2013,1,22,2140,1900,160
2013,1,22,2246,2249,-3
2013,1,23,538,540,-2
2013,1,23,602,610,-8
2013,1,23,626,630,-4
2013,1,23,653,705,-12
2013,1,23,701,705,-4
2013,1,23,723,730,-7
2013,1,23,750,600,110
2013,1,23,807,810,-3
2013,1,23,824,829,-5
2013,1,23,839,840,-1
2013,1,23,854,855,-1
2013,1,23,918,855,23
2013,1,23,935,908,27
2013,1,23,954,1000,-6
2013,1,23,1029,1030,-1
2013,1,23,1055,1100,-5
2013,1,23,1121,855,146
2013,1,23,1141,1130,11
2013,1,23,1205,1212,-7
2013,1,23,1244,1250,-6
2013,1,23,1306,1308,-2
2013,1,23,1337,1341,-4
2013,1,23,1404,1359,5
2013,1,23,1441,1445,-4
2013,1,23,1455,1500,-5
2013,1,23,1507,1510,-3
2013,1,23,1525,1444,41
2013,1,23,1546,1550,-4
2013,1,23,1558,1600,-2
2013,1,23,1616,1616,0
2013,1,23,1638,1600,38
2013,1,23,1658,1700,-2
2013,1,23,1710,1659,11
2013,1,23,1729,1729,0
2013,1,23,1750,1753,-3
2013,1,23,1807,1810,-3
2013,1,23,1833,1840,-7
2013,1,23,1855,1855,0
2013,1,23,1912,1915,-3
2013,1,23,1928,1930,-2
2013,1,23,1955,2000,-5
2013,1,23,2021,2015,6
2013,1,23,2050,2100,-10
2013,1,23,2122,2125,-3
2013,1,23,2349,2359,-10
2013,1,24,548,600,-12
2013,1,24,604,610,-6
2013,1,24,627,630,-3
2013,1,24,644,645,-1
2013,1,24,700,705,-5
2013,1,24,721,601,80
2013,1,24,749,755,-6
2013,1,24,808,815,-7
2013,1,24,826,830,-4
2013,1,24,836,834,2
2013,1,24,854,900,-6
2013,1,24,912,840,32
2013,1,24,927,928,-1
2013,1,24,955,959,-4
2013,1,24,1019,1025,-6
2013,1,24,1052,1056,-4
2013,1,24,1119,1015,64
2013,1,24,1148,1155,-7
2013,1,24,1216,1221,-5
2013,1,24,1246,1300,-14
2013,1,24,1305,1217,48
2013,1,24,1331,1324,7
2013,1,24,1406,1355,11
2013,1,24,1440,1439,1
2013,1,24,1456,1329,87
2013,1,24,1509,1510,-1
2013,1,24,1537,1540,-3
2013,1,24,1555,1605,-10
2013,1,24,1607,1610,-3
2013,1,24,1624,1555,29
2013,1,24,1646,1650,-4
2013,1,24,1702,1700,2
2013,1,24,1719,1720,-1
2013,1,24,1736,1619,77
2013,1,24,1756,1745,11
2013,1,24,1815,1800,15
2013,1,24,1834,1820,14
2013,1,24,1849,1800,49
2013,1,24,1912,1920,-8
2013,1,24,1938,1925,13
2013,1,24,2000,1930,30
2013,1,24,2025,1935,50
2013,1,24,2051,1522,329
2013,1,24,2124,2100,24
2013,1,24,2214,2046,88
2013,1,24,2342,2159,103
2013,1,25,26,1850,336
2013,1,25,556,600,-4
2013,1,25,621,610,11
2013,1,25,641,645,-4
2013,1,25,659,700,-1
2013,1,25,715,700,15
2013,1,25,743,747,-4
2013,1,25,759,800,-1
2013,1,25,811,810,1
2013,1,25,828,830,-2
2013,1,25,847,829,18
2013,1,25,900,905,-5
2013,1,25,915,920,-5
2013,1,25,947,843,64
2013,1,25,1003,829,94
2013,1,25,1028,1030,-2
2013,1,25,1058,1100,-2
2013,1,25,1125,1130,-5
2013,1,25,1152,1140,12
2013,1,25,1220,1210,10
2013,1,25,1254,1300,-6
2013,1,25,1322,1325,-3
2013,1,25,1354,1400,-6
2013,1,25,1422,1430,-8
2013,1,25,1445,1455,-10
2013,1,25,1459,1505,-6
2013,1,25,1521,1522,-1
2013,1,25,1545,1548,-3
2013,1,25,1556,1600,-4
2013,1,25,1615,1620,-5
2013,1,25,1640,1645,-5
2013,1,25,1657,1705,-8
2013,1,25,1712,1710,2
2013,1,25,1733,1722,11
2013,1,25,1755,1341,254
2013,1,25,1814,1819,-5
2013,1,25,1836,1710,86
2013,1,25,1914,1915,-1
2013,1,25,1950,1940,10
2013,1,25,2012,1900,72
2013,1,25,2041,2015,26
2013,1,25,2110,2110,0
2013,1,25,2146,2105,41
2013,1,25,2232,1930,182
2013,1,25,2343,2100,163
2013,1,25,,1930,
2013,1,26,107,2250,137
2013,1,26,603,608,-5
2013,1,26,641,645,-4
2013,1,26,702,705,-3
2013,1,26,730,715,15
2013,1,26,802,655,67
2013,1,26,812,815,-3
2013,1,26,833,830,3
2013,1,26,855,840,15
2013,1,26,912,845,27
2013,1,26,932,905,27
2013,1,26,1009,1006,3
2013,1,26,1058,1100,-2
2013,1,26,1132,1145,-13
2013,1,26,1157,1200,-3
2013,1,26,1241,1245,-4
2013,1,26,1317,1322,-5
2013,1,26,1345,1345,0
2013,1,26,1418,1429,-11
2013,1,26,1443,1445,-2
2013,1,26,1455,1445,10
2013,1,26,1522,1530,-8
2013,1,26,1552,1543,9
2013,1,26,1602,1610,-8
2013,1,26,1627,1635,-8
2013,1,26,1656,1700,-4
2013,1,26,1715,1725,-10
2013,1,26,1736,1720,16
2013,1,26,1803,1810,-7
2013,1,26,1829,1830,-1
2013,1,26,1855,1900,-5
2013,1,26,1942,1945,-3
2013,1,26,2033,2040,-7
2013,1,26,2147,2159,-12
2013,1,27,523,525,-2
2013,1,27,621,630,-9
2013,1,27,653,700,-7
2013,1,27,725,705,20
2013,1,27,753,800,-7
2013,1,27,811,801,10
2013,1,27,829,649,100
2013,1,27,849,857,-8
2013,1,27,910,905,5
2013,1,27,938,930,8
2013,1,27,959,1000,-1
2013,1,27,1036,1040,-4
2013,1,27,1102,1030,32
2013,1,27,1138,1145,-7
2013,1,27,1200,1205,-5
2013,1,27,1237,1240,-3
2013,1,27,1306,1300,6
2013,1,27,1345,1330,15
2013,1,27,1410,1100,190
2013,1,27,1437,1320,77
2013,1,27,1451,1440,11
2013,1,27,1508,1511,-3
2013,1,27,1526,1530,-4
2013,1,27,1551,1600,-9
2013,1,27,1604,1605,-1
2013,1,27,1625,1630,-5
2013,1,27,1638,1630,8
2013,1,27,1658,1706,-8
2013,1,27,1715,1610,65
2013,1,27,1734,1730,4
2013,1,27,1757,1805,-8
2013,1,27,1816,1830,-14
2013,1,27,1839,1845,-6
2013,1,27,1855,1900,-5
2013,1,27,1917,1920,-3
2013,1,27,1933,1940,-7
2013,1,27,1957,2000,-3
2013,1,27,2022,1920,62
2013,1,27,2051,2055,-4
2013,1,27,2121,2125,-4
2013,1,27,2244,2245,-1
2013,1,27,,900,
2013,1,28,555,600,-5
2013,1,28,615,608,7
2013,1,28,632,635,-3
2013,1,28,656,700,-4
2013,1,28,710,715,-5
2013,1,28,733,740,-7
2013,1,28,755,800,-5
2013,1,28,810,812,-2
2013,1,28,825,830,-5
2013,1,28,846,845,1
2013,1,28,857,900,-3
2013,1,28,913,915,-2
2013,1,28,950,924,26
2013,1,28,1000,950,10
2013,1,28,1029,1031,-2
2013,1,28,1105,1110,-5
2013,1,28,1136,1125,11
2013,1,28,1157,1200,-3
2013,1,28,1241,1245,-4
2013,1,28,1307,1250,17
2013,1,28,1333,1329,4
2013,1,28,1413,1330,43
2013,1,28,1440,1440,0
2013,1,28,1452,1500,-8
2013,1,28,1520,1350,90
2013,1,28,1539,1540,-1
2013,1,28,1555,1555,0
2013,1,28,1617,1625,-8
2013,1,28,1645,1555,50
2013,1,28,1703,1655,8
2013,1,28,1721,1705,16
2013,1,28,1739,1629,70
2013,1,28,1755,1800,-5
2013,1,28,1818,1815,3
2013,1,28,1835,1840,-5
2013,1,28,1855,1855,0
2013,1,28,1918,1915,3
2013,1,28,1937,1940,-3
2013,1,28,2008,1930,38
2013,1,28,2037,2000,37
2013,1,28,2112,2100,12
2013,1,28,2154,2130,24
2013,1,28,2328,2250,38
2013,1,28,,1947,
2013,1,28,,1320,
2013,1,28,,1300,
2013,1,29,554,600,-6
2013,1,29,612,615,-3
2013,1,29,630,630,0
2013,1,29,653,700,-7
2013,1,29,705,705,0
2013,1,29,728,715,13
2013,1,29,754,800,-6
2013,1,29,808,815,-7
2013,1,29,823,829,-6
2013,1,29,841,759,42
2013,1,29,853,859,-6
2013,1,29,913,930,-17
2013,1,29,942,945,-3
2013,1,29,1003,1010,-7
2013,1,29,1038,1039,-1
2013,1,29,1106,929,97
2013,1,29,1129,1116,13
2013,1,29,1154,1200,-6
2013,1,29,1237,1245,-8
2013,1,29,1255,1301,-6
2013,1,29,1323,1330,-7
2013,1,29,1350,1355,-5
2013,1,29,1422,1425,-3
2013,1,29,1445,1452,-7
2013,1,29,1454,1500,-6
2013,1,29,1512,1500,12
2013,1,29,1536,1540,-4
2013,1,29,1554,1600,-6
2013,1,29,1606,1615,-9
2013,1,29,1628,1620,8
2013,1,29,1652,1659,-7
2013,1,29,1708,1710,-2
2013,1,29,1726,1729,-3
2013,1,29,1746,1750,-4
2013,1,29,1810,1808,2
2013,1,29,1836,1758,38
2013,1,29,1855,1900,-5
2013,1,29,1913,1915,-2
2013,1,29,1933,1940,-7
2013,1,29,1953,2000,-7
2013,1,29,2011,2000,11
2013,1,29,2042,2045,-3
2013,1,29,2118,2125,-7
2013,1,29,2252,2253,-1
2013,1,30,535,540,-5
2013,1,30,559,601,-2
2013,1,30,621,625,-4
2013,1,30,638,645,-7
2013,1,30,659,705,-6
2013,1,30,720,714,6
2013,1,30,752,759,-7
2013,1,30,808,815,-7
2013,1,30,825,830,-5
2013,1,30,841,835,6
2013,1,30,859,857,2
2013,1,30,920,930,-10
2013,1,30,954,1000,-6
2013,1,30,1020,1025,-5
2013,1,30,1053,1100,-7
2013,1,30,1117,1050,27
2013,1,30,1153,1134,19
2013,1,30,1217,1115,62
2013,1,30,1254,1245,9
2013,1,30,1313,1250,23
2013,1,30,1346,1341,5
2013,1,30,1430,1300,90
2013,1,30,1456,1459,-3
2013,1,30,1513,1515,-2
2013,1,30,1545,1550,-5
2013,1,30,1609,1447,82
2013,1,30,1629,1435,114
2013,1,30,1654,1700,-6
2013,1,30,1717,1535,102
2013,1,30,1748,1725,23
2013,1,30,1809,1710,59
2013,1,30,1828,1655,93
2013,1,30,1851,1900,-9
2013,1,30,1911,1900,11
2013,1,30,1935,1735,120
2013,1,30,2001,1959,2
2013,1,30,2030,1935,55
2013,1,30,2057,1845,132
2013,1,30,2131,2015,76
2013,1,30,2238,2001,157
2013,1,30,,1900,
2013,1,30,,1436,
2013,1,30,,1605,
2013,1,30,,1945,
2013,1,30,,825,
2013,1,31,26,2154,152
2013,1,31,558,600,-2
2013,1,31,623,630,-7
2013,1,31,642,645,-3
2013,1,31,700,700,0
2013,1,31,722,730,-8
2013,1,31,746,745,1
2013,1,31,804,810,-6
2013,1,31,824,820,4
2013,1,31,839,845,-6
2013,1,31,858,900,-2
2013,1,31,913,700,133
2013,1,31,945,929,16
2013,1,31,1003,1000,3
2013,1,31,1044,835,129
2013,1,31,1107,1042,25
2013,1,31,1135,1145,-10
2013,1,31,1212,1135,37
2013,1,31,1255,1300,-5
2013,1,31,1320,1245,35
2013,1,31,1356,1359,-3
2013,1,31,1429,1400,29
2013,1,31,1447,1415,32
2013,1,31,1506,1510,-4
2013,1,31,1539,1435,64
2013,1,31,1558,1555,3
2013,1,31,1611,1610,1
2013,1,31,1630,1630,0
2013,1,31,1655,1655,0
2013,1,31,1707,1700,7
2013,1,31,1728,1730,-2
2013,1,31,1805,1710,55
2013,1,31,1823,1830,-7
2013,1,31,1843,1820,23
2013,1,31,1912,1810,62
2013,1,31,1932,1905,27
2013,1,31,1954,1859,55
2013,1,31,2024,2025,-1
2013,1,31,2046,1845,121
2013,1,31,2107,2100,7
2013,1,31,2135,1920,135
2013,1,31,2222,1945,157
2013,1,31,,817,
2013,1,31,,1520,
2013,1,31,,600,
2013,1,31,,1500,
2013,1,31,,1200,
2013,10,1,554,600,-6
2013,10,1,613,625,-12
2013,10,1,627,630,-3
2013,10,1,651,655,-4
2013,10,1,701,710,-9
2013,10,1,728,725,3
2013,10,1,749,755,-6
2013,10,1,755,800,-5
2013,10,1,807,815,-8
2013,10,1,824,830,-6
2013,10,1,838,845,-7
2013,10,1,854,900,-6
2013,10,1,914,915,-1
2013,10,1,935,940,-5
2013,10,1,1001,950,11
2013,10,1,1023,1026,-3
2013,10,1,1049,1050,-1
2013,10,1,1113,1120,-7
2013,10,1,1152,1203,-11
2013,10,1,1212,1215,-3
2013,10,1,1241,1240,1
2013,10,1,1258,1300,-2
2013,10,1,1322,1300,22
2013,10,1,1347,1355,-8
2013,10,1,1410,1415,-5
2013,10,1,1433,1436,-3
2013,10,1,1450,1456,-6
2013,10,1,1456,1500,-4
2013,10,1,1509,1505,4
2013,10,1,1540,1548,-8
2013,10,1,1554,1600,-6
2013,10,1,1612,1559,13
2013,10,1,1627,1630,-3
2013,10,1,1648,1655,-7
2013,10,1,1700,1710,-10
2013,10,1,1717,1720,-3
2013,10,1,1736,1600,96
2013,10,1,1755,1800,-5
2013,10,1,1818,1830,-12
2013,10,1,1837,1820,17
2013,10,1,1856,1900,-4
2013,10,1,1917,1920,-3
2013,10,1,1936,1940,-4
2013,10,1,1955,2003,-8
2013,10,1,2017,2025,-8
2013,10,1,2040,2054,-14
2013,10,1,2106,2110,-4
2013,10,1,2248,2255,-7
2013,10,2,552,600,-8
2013,10,2,606,610,-4
2013,10,2,627,630,-3
2013,10,2,648,655,-7
2013,10,2,656,700,-4
2013,10,2,724,730,-6
2013,10,2,745,749,-4
2013,10,2,757,757,0
2013,10,2,807,810,-3
2013,10,2,820,830,-10
2013,10,2,834,825,9
2013,10,2,852,852,0
2013,10,2,906,910,-4
2013,10,2,928,930,-2
2013,10,2,952,1000,-8
2013,10,2,1021,1026,-5
2013,10,2,1046,1030,16
2013,10,2,1106,1100,6
2013,10,2,1139,1145,-6
2013,10,2,1155,1200,-5
2013,10,2,1230,1210,20
2013,10,2,1251,1259,-8
2013,10,2,1311,1310,1
2013,10,2,1334,1330,4
2013,10,2,1353,1400,-7
2013,10,2,1425,1359,26
2013,10,2,1443,1450,-7
2013,10,2,1455,1505,-10
2013,10,2,1510,1510,0
2013,10,2,1528,1530,-2
2013,10,2,1548,1550,-2
2013,10,2,1559,1608,-9
2013,10,2,1622,1625,-3
2013,10,2,1641,1645,-4
2013,10,2,1654,1700,-6
2013,10,2,1711,1715,-4
2013,10,2,1728,1730,-2
2013,10,2,1753,1800,-7
2013,10,2,1810,1800,10
2013,10,2,1826,1830,-4
2013,10,2,1849,1855,-6
2013,10,2,1900,1901,-1
2013,10,2,1922,1925,-3
2013,10,2,1935,1956,-21
2013,10,2,2007,2015,-8
2013,10,2,2024,2029,-5
2013,10,2,2053,2030,23
2013,10,2,2119,2123,-4
2013,10,2,2254,2255,-1
2013,10,3,555,600,-5
2013,10,3,620,630,-10
2013,10,3,636,641,-5
2013,10,3,651,700,-9
2013,10,3,701,655,6
2013,10,3,728,735,-7
2013,10,3,752,800,-8
2013,10,3,759,800,-1
2013,10,3,815,820,-5
2013,10,3,827,840,-13
2013,10,3,839,840,-1
2013,10,3,856,755,61
2013,10,3,911,915,-4
2013,10,3,928,930,-2
2013,10,3,955,1005,-10
2013,10,3,1024,1029,-5
2013,10,3,1056,1100,-4
2013,10,3,1122,630,292
2013,10,3,1158,1205,-7
2013,10,3,1220,1035,105
2013,10,3,1237,1000,157
2013,10,3,1255,1300,-5
2013,10,3,1322,1237,45
2013,10,3,1343,1345,-2
2013,10,3,1408,1415,-7
2013,10,3,1434,1350,44
2013,10,3,1451,1455,-4
2013,10,3,1458,1500,-2
2013,10,3,1513,1425,48
2013,10,3,1532,1226,186
2013,10,3,1552,1555,-3
2013,10,3,1609,1615,-6
2013,10,3,1630,1620,10
2013,10,3,1652,1700,-8
2013,10,3,1703,1700,3
2013,10,3,1719,1720,-1
2013,10,3,1734,1735,-1
2013,10,3,1756,1800,-4
2013,10,3,1817,1820,-3
2013,10,3,1827,1830,-3
2013,10,3,1850,1850,0
2013,10,3,1902,1900,2
2013,10,3,1924,1930,-6
2013,10,3,1938,1835,63
2013,10,3,2006,2001,5
2013,10,3,2029,2017,12
2013,10,3,2055,2110,-15
2013,10,3,2131,2137,-6
2013,10,3,2211,2159,12
2013,10,4,455,500,-5
2013,10,4,558,600,-2
2013,10,4,621,630,-9
2013,10,4,637,639,-2
2013,10,4,653,700,-7
2013,10,4,707,710,-3
2013,10,4,738,740,-2
2013,10,4,754,759,-5
2013,10,4,803,800,3
2013,10,4,821,737,44
2013,10,4,829,835,-6
2013,10,4,845,845,0
2013,10,4,858,900,-2
2013,10,4,920,928,-8
2013,10,4,948,955,-7
2013,10,4,1001,1004,-3
2013,10,4,1025,1029,-4
2013,10,4,1053,1100,-7
2013,10,4,1122,1129,-7
2013,10,4,1155,1115,40
2013,10,4,1208,1200,8
2013,10,4,1243,1245,-2
2013,10,4,1255,1300,-5
2013,10,4,1309,1312,-3
2013,10,4,1340,1345,-5
2013,10,4,1353,1359,-6
2013,10,4,1428,1436,-8
2013,10,4,1447,1450,-3
2013,10,4,1500,1453,7
2013,10,4,1517,1521,-4
2013,10,4,1534,1540,-6
2013,10,4,1554,1600,-6
2013,10,4,1614,1600,14
2013,10,4,1631,1620,11
2013,10,4,1652,1608,44
2013,10,4,1703,1650,13
2013,10,4,1718,1629,49
2013,10,4,1732,1730,2
2013,10,4,1756,1803,-7
2013,10,4,1813,1755,18
2013,10,4,1830,1829,1
2013,10,4,1849,1900,-11
2013,10,4,1904,1900,4
2013,10,4,1925,1925,0
2013,10,4,1948,1940,8
2013,10,4,2011,2015,-4
2013,10,4,2033,2035,-2
2013,10,4,2055,2022,33
2013,10,4,2124,2129,-5
2013,10,4,2241,2245,-4
2013,10,5,551,600,-9
2013,10,5,621,629,-8
2013,10,5,651,645,6
2013,10,5,706,640,26
2013,10,5,740,745,-5
2013,10,5,754,800,-6
2013,10,5,808,815,-7
2013,10,5,825,829,-4
2013,10,5,851,900,-9
2013,10,5,908,910,-2
2013,10,5,933,940,-7
2013,10,5,1010,1015,-5
2013,10,5,1027,1030,-3
2013,10,5,1058,1105,-7
2013,10,5,1126,1125,1
2013,10,5,1201,1200,1
2013,10,5,1249,1255,-6
2013,10,5,1300,1206,54
2013,10,5,1332,1258,34
2013,10,5,1416,1355,21
2013,10,5,1441,1445,-4
2013,10,5,1455,1353,62
2013,10,5,1522,1525,-3
2013,10,5,1551,1600,-9
2013,10,5,1610,1620,-10
2013,10,5,1629,1632,-3
2013,10,5,1651,1645,6
2013,10,5,1714,1648,26
2013,10,5,1747,1729,18
2013,10,5,1814,1800,14
2013,10,5,1841,1850,-9
2013,10,5,1916,1925,-9
2013,10,5,2000,1915,45
2013,10,5,2053,2059,-6
2013,10,5,2354,2359,-5
2013,10,6,621,629,-8
2013,10,6,653,650,3
2013,10,6,709,715,-6
2013,10,6,745,749,-4
2013,10,6,753,759,-6
2013,10,6,804,810,-6
2013,10,6,823,825,-2
2013,10,6,836,840,-4
2013,10,6,856,900,-4
2013,10,6,920,931,-11
2013,10,6,946,950,-4
2013,10,6,1015,1020,-5
2013,10,6,1036,1045,-9
2013,10,6,1059,1100,-1
2013,10,6,1131,1130,1
2013,10,6,1155,1200,-5
2013,10,6,1217,1220,-3
2013,10,6,1248,1245,3
2013,10,6,1301,1310,-9
2013,10,6,1329,1329,0
2013,10,6,1348,1355,-7
2013,10,6,1410,1355,15
2013,10,6,1434,1429,5
2013,10,6,1452,1455,-3
2013,10,6,1503,1510,-7
2013,10,6,1523,1528,-5
2013,10,6,1549,1550,-1
2013,10,6,1600,1600,0
2013,10,6,1620,1453,87
2013,10,6,1642,1620,22
2013,10,6,1657,1700,-3
2013,10,6,1711,1629,42
2013,10,6,1726,1729,-3
2013,10,6,1747,1800,-13
2013,10,6,1803,1755,8
2013,10,6,1823,1829,-6
2013,10,6,1839,1829,10
2013,10,6,1858,1845,13
2013,10,6,1919,1905,14
2013,10,6,1943,1950,-7
2013,10,6,2003,2015,-12
2013,10,6,2024,2030,-6
2013,10,6,2054,2054,0
2013,10,6,2110,2100,10
2013,10,6,2200,2100,60
2013,10,7,10,2137,153
2013,10,7,556,600,-4
2013,10,7,620,622,-2
2013,10,7,631,630,1
2013,10,7,653,652,1
2013,10,7,702,700,2
2013,10,7,725,730,-5
2013,10,7,749,750,-1
2013,10,7,758,805,-7
2013,10,7,815,817,-2
2013,10,7,826,830,-4
2013,10,7,845,850,-5
2013,10,7,858,900,-2
2013,10,7,913,835,38
2013,10,7,936,825,71
2013,10,7,957,1000,-3
2013,10,7,1022,1026,-4
2013,10,7,1043,1046,-3
2013,10,7,1109,1115,-6
2013,10,7,1142,1145,-3
2013,10,7,1201,1205,-4
2013,10,7,1243,1245,-2
2013,10,7,1301,1305,-4
2013,10,7,1326,1240,46
2013,10,7,1357,1340,17
2013,10,7,1432,1435,-3
2013,10,7,1451,1455,-4
2013,10,7,1507,1414,53
2013,10,7,1533,1525,8
2013,10,7,1601,1555,6
2013,10,7,1629,1629,0
2013,10,7,1701,1529,92
2013,10,7,1739,1710,29
2013,10,7,1802,1559,123
2013,10,7,1836,1830,6
2013,10,7,1855,1529,206
2013,10,7,1911,1528,223
2013,10,7,1931,1735,116
2013,10,7,1953,1815,98
2013,10,7,2007,1759,128
2013,10,7,2031,1930,61
2013,10,7,2059,1729,210
2013,10,7,2113,2100,13
2013,10,7,2135,1820,195
2013,10,7,2205,1935,150
2013,10,7,2257,2003,174
2013,10,7,2329,2040,169
2013,10,7,,1850,
2013,10,7,,1456,
2013,10,7,,1736,
2013,10,8,553,600,-7
2013,10,8,607,610,-3
2013,10,8,627,630,-3
2013,10,8,649,655,-6
2013,10,8,657,710,-13
2013,10,8,724,730,-6
2013,10,8,746,746,0
2013,10,8,759,800,-1
2013,10,8,814,815,-1
2013,10,8,825,817,8
2013,10,8,838,759,39
2013,10,8,853,900,-7
2013,10,8,913,915,-2
2013,10,8,928,930,-2
2013,10,8,953,1000,-7
2013,10,8,1021,1028,-7
2013,10,8,1040,1046,-6
2013,10,8,1104,1105,-1
2013,10,8,1132,1129,3
2013,10,8,1158,1200,-2
2013,10,8,1224,1229,-5
2013,10,8,1251,1300,-9
2013,10,8,1306,1315,-9
2013,10,8,1337,1345,-8
2013,10,8,1353,1359,-6
2013,10,8,1423,1428,-5
2013,10,8,1445,1444,1
2013,10,8,1454,1500,-6
2013,10,8,1508,1505,3
2013,10,8,1527,1535,-8
2013,10,8,1549,1510,39
2013,10,8,1557,1600,-3
2013,10,8,1621,1625,-4
2013,10,8,1643,1638,5
2013,10,8,1658,1655,3
2013,10,8,1715,1713,2
2013,10,8,1731,1436,175
2013,10,8,1753,1755,-2
2013,10,8,1809,1815,-6
2013,10,8,1826,1800,26
2013,10,8,1851,1855,-4
2013,10,8,1859,1905,-6
2013,10,8,1924,1930,-6
2013,10,8,1952,2000,-8
2013,10,8,2014,2030,-16
2013,10,8,2040,2009,31
2013,10,8,2100,2054,6
2013,10,8,2158,2019,99
2013,10,9,543,545,-2
2013,10,9,600,610,-10
2013,10,9,625,630,-5
2013,10,9,640,640,0
2013,10,9,655,700,-5
2013,10,9,717,725,-8
2013,10,9,741,745,-4
2013,10,9,754,759,-5
2013,10,9,805,805,0
2013,10,9,823,825,-2
2013,10,9,835,835,0
2013,10,9,852,900,-8
2013,10,9,904,905,-1
2013,10,9,925,930,-5
2013,10,9,953,959,-6
2013,10,9,1018,1025,-7
2013,10,9,1037,1029,8
2013,10,9,1100,1100,0
2013,10,9,1129,1129,0
2013,10,9,1154,1200,-6
2013,10,9,1228,1226,2
2013,10,9,1254,1300,-6
2013,10,9,1313,1259,14
2013,10,9,1342,1345,-3
2013,10,9,1359,1400,-1
2013,10,9,1426,1430,-4
2013,10,9,1446,1045,241
2013,10,9,1459,1501,-2
2013,10,9,1512,1455,17
2013,10,9,1532,1445,47
2013,10,9,1552,1555,-3
2013,10,9,1613,1559,14
2013,10,9,1627,1625,2
2013,10,9,1651,1559,52
2013,10,9,1703,1700,3
2013,10,9,1716,1700,16
2013,10,9,1731,1715,16
2013,10,9,1758,1800,-2
2013,10,9,1814,1820,-6
2013,10,9,1828,1830,-2
2013,10,9,1852,1835,17
2013,10,9,1907,1900,7
2013,10,9,1930,1930,0
2013,10,9,1951,1859,52
2013,10,9,2012,2017,-5
2013,10,9,2038,2040,-2
2013,10,9,2058,2059,-1
2013,10,9,2145,2100,45
2013,10,9,2303,2159,64
2013,10,10,554,600,-6
2013,10,10,609,610,-1
2013,10,10,629,625,4
2013,10,10,648,655,-7
2013,10,10,659,700,-1
2013,10,10,723,723,0
2013,10,10,746,740,6
2013,10,10,756,800,-4
2013,10,10,809,810,-1
2013,10,10,824,805,19
2013,10,10,834,834,0
2013,10,10,852,900,-8
2013,10,10,904,900,4
2013,10,10,925,930,-5
2013,10,10,955,1004,-9
2013,10,10,1021,1029,-8
2013,10,10,1039,1045,-6
2013,10,10,1059,1105,-6
2013,10,10,1134,1110,24
2013,10,10,1202,1145,17
2013,10,10,1233,1200,33
2013,10,10,1256,1259,-3
2013,10,10,1321,1240,41
2013,10,10,1351,1359,-8
2013,10,10,1407,1415,-8
2013,10,10,1437,1355,42
2013,10,10,1453,1455,-2
2013,10,10,1509,1510,-1
2013,10,10,1521,1525,-4
2013,10,10,1545,1545,0
2013,10,10,1601,1548,13
2013,10,10,1631,1550,41
2013,10,10,1649,1625,24
2013,10,10,1701,1555,66
2013,10,10,1718,1620,58
2013,10,10,1745,1704,41
2013,10,10,1806,1700,66
2013,10,10,1824,1820,4
2013,10,10,1849,1850,-1
2013,10,10,1906,1910,-4
2013,10,10,1929,1740,109
2013,10,10,1943,1900,43
2013,10,10,2002,1859,63
2013,10,10,2028,1955,33
2013,10,10,2054,2100,-6
2013,10,10,2125,1932,113
2013,10,10,2151,2000,111
2013,10,10,2227,1930,177
2013,10,10,2322,2159,83
2013,10,10,,1315,
2013,10,11,557,600,-3
2013,10,11,613,615,-2
2013,10,11,630,635,-5
2013,10,11,651,700,-9
2013,10,11,658,700,-2
2013,10,11,726,730,-4
2013,10,11,750,755,-5
2013,10,11,758,759,-1
2013,10,11,812,810,2
2013,10,11,828,830,-2
2013,10,11,843,845,-2
2013,10,11,857,900,-3
2013,10,11,915,915,0
2013,10,11,945,930,15
2013,10,11,1013,1000,13
2013,10,11,1032,1004,28
2013,10,11,1056,1105,-9
2013,10,11,1127,1110,17
2013,10,11,1157,1203,-6
2013,10,11,1222,1223,-1
2013,10,11,1255,1300,-5
2013,10,11,1318,1259,19
2013,10,11,1352,1355,-3
2013,10,11,1410,1355,15
2013,10,11,1443,1343,60
2013,10,11,1458,1500,-2
2013,10,11,1516,1459,17
2013,10,11,1533,1530,3
2013,10,11,1556,1530,26
2013,10,11,1616,1600,16
2013,10,11,1635,1635,0
2013,10,11,1700,1700,0
2013,10,11,1727,1700,27
2013,10,11,1747,1645,62
2013,10,11,1811,1755,16
2013,10,11,1830,1835,-5
2013,10,11,1857,1425,272
2013,10,11,1918,1830,48
2013,10,11,1934,1934,0
2013,10,11,2001,1930,31
2013,10,11,2023,1900,83
2013,10,11,2046,1905,101
2013,10,11,2104,2050,14
